token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
789-10,BO094,789,789,11,detto,detto,dire,VERB,_
789-11,BO094,789,789,12,qui,qui,qui,ADV,_
789-12,BO094,789,789,13,è,è,essere,AUX,_
789-13,BO094,789,789,14,un,un,uno,DET,_
789-14,BO094,789,789,15,quantificatore,quantificatore,quantificatore,NOUN,_
789-15,BO094,789,789,16,portato,portato,portare,VERB,_
789-16,BO094,789,789,17,pri:ma,prima,prima,ADV,_
789-17,BO094,789,789,18-19,del,del,_,_,_
789-17a,_,_,789,18,_,di,di,ADP,_
789-17b,_,_,789,19,_,il,il,DET,_
789-18,BO094,789,789,20,non.,non,non,ADV,Intonation=falling
790-0,BO094,790,790,1,capite?,capite,capita,NOUN,Intonation=rising
791-0,BO094,791,791,1,o::h,oh,oh,ADV,_
791-1,BO094,791,791,2,andiamo,andiamo,andare,VERB,_
791-2,BO094,791,791,3,avanti,avanti,avanti,ADV,_
791-3,BO094,791,791,4,supponete,supponete,supporre,VERB,_
791-4,BO094,791,791,5,di,di,di,ADP,_
791-5,BO094,791,791,6,"avere,",avere,avere,VERB,Intonation=weakly_rising
792-0,BO094,792,792,1,per,per,per,ADP,_
792-1,BO094,792,792,2,ogni,ogni,ogni,DET,_
792-2,BO094,792,792,3,ics,ics,ics,NOUN,_
792-3,BO094,792,792,4,"a,",a,a,ADP,Intonation=weakly_rising
793-0,BO094,793,793,1,e,e,e,CCONJ,_
793-1,BO094,793,793,2,per,per,per,ADP,_
793-2,BO094,793,793,3,ogni,ogni,ogni,DET,_
793-3,BO094,793,793,4,ics,ics,ics,NOUN,_
793-4,BO094,793,793,5,"a,",a,a,NOUN,Intonation=weakly_rising
794-0,BO094,794,794,1,e,e,e,CCONJ,_
794-1,BO094,794,794,2,bi,bi,bi,NOUN,_
794-2,BO094,794,794,3,no?,no,no,ADV,Intonation=rising
794-3,BO094,794,794,4,quindi,quindi,quindi,ADV,_
794-4,BO094,794,794,5,attenzione,attenzione,attenzione,NOUN,_
794-5,BO094,794,794,6,per,per,per,ADP,_
794-6,BO094,794,794,7,ogni,ogni,ogni,DET,_
794-7,BO094,794,794,8,finisce,finisce,finisce,NOUN,_
794-8,BO094,794,794,9,qui,qui,qui,ADV,_
794-9,BO094,794,794,10,eh,eh,eh,INTJ,_
794-10,BO094,794,794,11,quindi,quindi,quindi,ADV,_
794-11,BO094,794,794,12,qui,qui,qui,ADV,_
794-12,BO094,794,794,13,il,il,il,DET,_
794-13,BO094,794,794,14,connettivo,connettivo,connettivo,NOUN,_
794-14,BO094,794,794,15,principale,principale,principale,ADJ,_
794-15,BO094,794,794,16,è,è,essere,AUX,_
794-16,BO094,794,794,17,una,una,uno,PRON,_
794-17,BO094,794,794,18,"e,",e,e,CCONJ,Intonation=weakly_rising
795-0,BO094,795,795,1,va,va,andare,VERB,_
795-1,BO094,795,795,2,bene?,bene,bene,ADV,Intonation=rising
796-0,BO094,796,796,1,eh,eh,eh,INTJ,_
796-1,BO094,796,796,2,questo,questo,questo,PRON,_
796-2,BO094,796,796,3,è,è,essere,AUX,_
796-3,BO094,796,796,4,logicamente,logicamente,logicamente,ADV,_
796-4,BO094,796,796,5,equivalente,equivalente,equivalente,ADJ,_
797-0,BO094,797,797,1,a,a,a,ADP,_
797-1,BO094,797,797,2,per,per,per,ADP,_
797-2,BO094,797,797,3,ogni,ogni,ogni,DET,_
797-3,BO094,797,797,4,ics,ics,ics,NOUN,_
797-4,BO094,797,797,5,a,a,a,ADP,_
797-5,BO094,797,797,6,xx,x,x,SYM,_
798-0,BO094,798,798,1,anche,anche,anche,ADV,_
798-1,BO094,798,798,2,qui,qui,qui,ADV,_
798-2,BO094,798,798,3,eh,eh,eh,NOUN,_
798-3,BO094,798,798,4,notate,notate,notato,ADJ,_
798-4,BO094,798,798,5,bene,bene,bene,ADV,_
798-5,BO094,798,798,6,se,se,se,SCONJ,_
798-6,BO094,798,798,7,voi,voi,voi,PRON,_
798-7,BO094,798,798,8,fate:,fate,fare,VERB,_
799-0,BO094,799,799,1,l',l',il,DET,Truncated=Yes
799-1,BO094,799,799,2,albero,albero,albero,NOUN,_
799-2,BO094,799,799,3,di,di,di,ADP,_
799-3,BO094,799,799,4,costruzione,costruzione,costruzione,NOUN,_
799-4,BO094,799,799,5,per,per,per,ADP,_
799-5,BO094,799,799,6,questo,questo,questo,DET,_
799-6,BO094,799,799,7,"enunciato,",enunciato,enunciato,NOUN,Intonation=weakly_rising
800-0,BO094,800,800,1,eh,eh,eh,INTJ,_
800-1,BO094,800,800,2,questo,questo,questo,PRON,_
800-2,BO094,800,800,3,è,è,essere,AUX,_
800-3,BO094,800,800,4,una,una,uno,DET,_
800-4,BO094,800,800,5,congiunzione,congiunzione,congiunzione,NOUN,_
800-5,BO094,800,800,6,fra,fra,fra,ADP,_
800-6,BO094,800,800,7,un,un,uno,DET,_
800-7,BO094,800,800,8,universale,universale,universale,ADJ,_
800-8,BO094,800,800,9,e,e,e,CCONJ,_
800-9,BO094,800,800,10,una,una,uno,DET,_
800-10,BO094,800,800,11,formula,formula,formula,NOUN,_
800-11,BO094,800,800,12,qualsivoglia,qualsivoglia,qualsivoglia,ADV,_
800-12,BO094,800,800,13,qui.,qui,qui,ADV,Intonation=falling
801-0,BO094,801,801,1,questa,questa,questo,PRON,_
801-1,BO094,801,801,2,è,è,essere,AUX,_
801-2,BO094,801,801,3,invece,invece,invece,ADV,_
801-3,BO094,801,801,4,l',l',il,DET,Truncated=Yes
801-4,BO094,801,801,5,enunciato,enunciato,enunciato,NOUN,_
801-5,BO094,801,801,6,quantificato,quantificato,quantificato,ADJ,_
801-6,BO094,801,801,7,io,io,io,PRON,_
801-7,BO094,801,801,8,quantifico,quantifico,quantifire,VERB,_
801-8,BO094,801,801,9,una,una,uno,DET,_
801-9,BO094,801,801,10,congiunzione.,congiunzione,congiunzione,NOUN,Intonation=falling
802-0,BO094,802,802,1,va,va,andare,VERB,_
802-1,BO094,802,802,2,bene?,bene,bene,ADV,Intonation=rising
803-0,BO094,803,803,1,o::h,oh,oh,INTJ,_
804-0,BO094,804,804,1,il,il,il,DET,_
804-1,BO094,804,804,2,per,per,per,ADP,_
804-2,BO094,804,804,3,ogni,ogni,ogni,ADV,_
804-3,BO094,804,804,4-5,sulla,sulla,_,_,_
804-3a,_,_,804,4,_,su,su,ADP,_
804-3b,_,_,804,5,_,la,il,DET,_
804-4,BO094,804,804,6,e,e,e,CCONJ,_
804-5,BO094,804,804,7,non,non,non,ADV,_
804-6,BO094,804,804,8,mi,mi,mi,PRON,_
804-7,BO094,804,804,9,crea,crea,creare,VERB,_
804-8,BO094,804,804,10,problemi,problemi,problema,NOUN,_
804-9,BO094,804,804,11,ecco,ecco,ecco,ADV,_
804-10,BO094,804,804,12,se,se,se,SCONJ,_
804-11,BO094,804,804,13,invece,invece,invece,ADV,_
804-12,BO094,804,804,14,io,io,io,PRON,_
804-13,BO094,804,804,15,ho,ho,avere,VERB,_
804-14,BO094,804,804,16,per,per,per,ADP,_
804-15,BO094,804,804,17,ogni,ogni,ogni,DET,_
804-16,BO094,804,804,18,ics,ics,ics,NOUN,_
804-17,BO094,804,804,19,a,a,a,NOUN,_
804-18,BO094,804,804,20,o:,o,o,CCONJ,_
804-19,BO094,804,804,21,"bi,",bi,bi,NOUN,Intonation=weakly_rising
805-0,BO094,805,805,1,eh,eh,eh,INTJ,_
805-1,BO094,805,805,2,allora,allora,allora,ADV,_
805-2,BO094,805,805,3,questa,questa,questo,PRON,_
805-3,BO094,805,805,4,è,è,essere,AUX,_
805-4,BO094,805,805,5,logicamente,logicamente,logicamente,ADV,_
805-5,BO094,805,805,6,equivalente,equivalente,equivalente,ADJ,_
805-6,BO094,805,805,7,a,a,a,ADP,_
805-7,BO094,805,805,8,per,per,per,ADP,_
805-8,BO094,805,805,9,ogni,ogni,ogni,DET,_
805-9,BO094,805,805,10,ics,ics,ics,NOUN,_
805-10,BO094,805,805,11,a,a,a,NOUN,_
805-11,BO094,805,805,12,o:,o,o,CCONJ,_
805-12,BO094,805,805,13,bi,bi,bi,NOUN,_
805-13,BO094,805,805,14,attenzione,attenzione,attenzione,NOUN,_
806-0,BO094,806,806,1,"purché:,",purché,purché,SCONJ,Intonation=weakly_rising
807-0,BO094,807,807,1,ics,ics,ics,NOUN,_
807-1,BO094,807,807,2,non,non,non,ADV,_
807-2,BO094,807,807,3,occorra,occorra,occorrere,VERB,_
808-0,BO094,808,808,1,quindi,quindi,quindi,ADV,_
809-0,BO094,809,809,1,allora,allora,allora,ADV,_
810-0,BO094,810,810,1,per,per,per,ADP,_
810-1,BO094,810,810,2,fare,fare,fare,VERB,_
810-2,BO094,810,810,3,in,in,in,ADP,_
810-3,BO094,810,810,4,modo,modo,modo,NOUN,_
810-4,BO094,810,810,5,che,che,che,SCONJ,_
810-5,BO094,810,810,6,questa,questa,questo,DET,_
810-6,BO094,810,810,7,condizione,condizione,condizione,NOUN,_
811-0,BO094,811,811,1,venga,venga,venire,AUX,_
811-1,BO094,811,811,2,sempre,sempre,sempre,ADV,_
811-2,BO094,811,811,3,"soddisfatta,",soddisfatta,soddisfatto,ADJ,Intonation=weakly_rising
812-0,BO094,812,812,1,io,io,io,PRON,_
812-1,BO094,812,812,2,cosa,cosa,cosa,PRON,_
812-2,BO094,812,812,3,faccio?,faccio,facciare,VERB,Intonation=rising
813-0,BO094,813,813,1,quando,quando,quando,SCONJ,_
813-1,BO094,813,813,2,quello,quello,quello,PRON,_
813-2,BO094,813,813,3,che,che,che,PRON,_
813-3,BO094,813,813,4,di,di,di,ADP,_
813-4,BO094,813,813,5,fatto,fatto,fatto,NOUN,_
813-5,BO094,813,813,6,voi,voi,voi,PRON,_
813-6,BO094,813,813,7,fate,fate,fare,VERB,_
813-7,BO094,813,813,8,sempre,sempre,sempre,ADV,_
813-8,BO094,813,813,9,qundo,qundo,qundo,ADJ,_
813-9,BO094,813,813,10,prendete,prendete,prendere,VERB,_
813-10,BO094,813,813,11,un,un,uno,DET,_
813-11,BO094,813,813,12,enunciato,enunciato,enunciato,NOUN,_
813-12,BO094,813,813,13,xx,x,x,X,_
813-13,BO094,813,813,14,"a,",a,a,ADP,Intonation=weakly_rising
814-0,BO094,814,814,1,ogni,ogni,ogni,DET,_
814-1,BO094,814,814,2,quantificatore,quantificatore,quantificatore,NOUN,_
815-0,BO094,815,815,1,vincola,vincola,vincolare,VERB,_
815-1,BO094,815,815,2,una,una,uno,DET,_
815-2,BO094,815,815,3,variabile,variabile,variabile,NOUN,_
815-3,BO094,815,815,4,diversa.,diversa,diverso,ADJ,Intonation=falling
816-0,BO094,816,816,1,>va,va,andare,VERB,_
816-1,BO094,816,816,2,bene<?,bene,bene,ADV,Intonation=rising
817-0,BO094,817,817,1,in,in,in,ADP,_
817-1,BO094,817,817,2,questo,questo,questo,DET,_
817-2,BO094,817,817,3,modo,modo,modo,NOUN,_
817-3,BO094,817,817,4,non,non,non,ADV,_
817-4,BO094,817,817,5,avete,avete,avere,VERB,_
817-5,BO094,817,817,6,mai,mai,mai,ADV,_
817-6,BO094,817,817,7,problemi.,problemi,problema,NOUN,Intonation=falling
818-0,BO094,818,818,1,allora,allora,allora,ADV,_
818-1,BO094,818,818,2,quindi,quindi,quindi,ADV,_
818-2,BO094,818,818,3,allora,allora,allora,ADV,_
818-3,BO094,818,818,4,anche,anche,anche,ADV,_
818-4,BO094,818,818,5,qui,qui,qui,ADV,_
818-5,BO094,818,818,6,vedete,vedete,vedere,VERB,_
818-6,BO094,818,818,7,che,che,che,SCONJ,_
818-7,BO094,818,818,8,il,il,il,DET,_
818-8,BO094,818,818,9,quantificatore,quantificatore,quantificatore,NOUN,_
818-9,BO094,818,818,10,universale,universale,universale,ADJ,_
818-10,BO094,818,818,11,è,è,essere,AUX,_
818-11,BO094,818,818,12,portato,portato,portare,VERB,_
818-12,BO094,818,818,13,fuori,fuori,fuori,ADV,_
818-13,BO094,818,818,14,va,va,andare,VERB,_
818-14,BO094,818,818,15,bene?,bene,bene,ADV,Intonation=rising
819-0,BO094,819,819,1,facciamo,facciamo,fare,VERB,_
819-1,BO094,819,819,2,lo,lo,il,DET,_
819-2,BO094,819,819,3,stesso,stesso,stesso,PRON,_
819-3,BO094,819,819,4-5,col,col,_,_,_
819-3a,_,_,819,4,_,con,con,ADP,_
819-3b,_,_,819,5,_,il,il,DET,_
819-4,BO094,819,819,6,quantificatore,quantificatore,quantificatore,NOUN,_
819-5,BO094,819,819,7,esistenziale,esistenziale,esistenziale,ADJ,_
820-0,BO094,820,820,1,quindi,quindi,quindi,ADV,_
820-1,BO094,820,820,2,se,se,se,SCONJ,_
820-2,BO094,820,820,3,ho,ho,avere,AUX,_
820-3,BO094,820,820,4,esiste,esiste,esistere,VERB,_
820-4,BO094,820,820,5,un,un,uno,DET,_
820-5,BO094,820,820,6,ics,ics,ics,NOUN,_
820-6,BO094,820,820,7,tale,tale,tale,DET,_
820-7,BO094,820,820,8,che,che,che,SCONJ,_
820-8,BO094,820,820,9,a,a,a,NOUN,_
820-9,BO094,820,820,10,e,e,e,CCONJ,_
820-10,BO094,820,820,11,"bi,",bi,bi,NOUN,Intonation=weakly_rising
821-0,BO094,821,821,1,questo,questo,questo,PRON,_
821-1,BO094,821,821,2,è,è,essere,AUX,_
821-2,BO094,821,821,3,logicamente,logicamente,logicamente,ADV,_
821-3,BO094,821,821,4,equivalente,equivalente,equivalente,ADJ,_
821-4,BO094,821,821,5,a,a,a,ADP,_
821-5,BO094,821,821,6,esiste,esiste,esistere,VERB,_
821-6,BO094,821,821,7,un,un,uno,DET,_
821-7,BO094,821,821,8,ics,ics,ics,NOUN,_
821-8,BO094,821,821,9,tale,tale,tale,DET,_
821-9,BO094,821,821,10,che,che,che,SCONJ,_
821-10,BO094,821,821,11,a,a,a,NOUN,_
821-11,BO094,821,821,12,e,e,e,CCONJ,_
821-12,BO094,821,821,13,"bi,",bi,bi,NOUN,Intonation=weakly_rising
822-0,BO094,822,822,1,purché,purché,purché,SCONJ,_
823-0,BO094,823,823,1,ics,ics,ics,NOUN,_
823-1,BO094,823,823,2,non,non,non,ADV,_
823-2,BO094,823,823,3,occorra,occorra,occorrere,VERB,_
823-3,BO094,823,823,4,in,in,in,ADP,_
823-4,BO094,823,823,5,bi.,bi,bi,NOUN,Intonation=falling
824-0,BO094,824,824,1,mentre,mentre,mentre,SCONJ,_
824-1,BO094,824,824,2,esiste,esiste,esistere,VERB,_
824-2,BO094,824,824,3,un,un,uno,DET,_
824-3,BO094,824,824,4,ics,ics,ics,NOUN,_
824-4,BO094,824,824,5,tale,tale,tale,DET,_
824-5,BO094,824,824,6,che,che,che,SCONJ,_
824-6,BO094,824,824,7,a,a,a,NOUN,_
824-7,BO094,824,824,8,o:,o,o,CCONJ,_
824-8,BO094,824,824,9,bi,bi,bi,NOUN,_
824-9,BO094,824,824,10,qui,qui,qui,ADV,_
824-10,BO094,824,824,11,non,non,non,ADV,_
824-11,BO094,824,824,12,aumento,aumento,aumento,NOUN,_
824-12,BO094,824,824,13,nessuna,nessuna,nessuna,DET,_
824-13,BO094,824,824,14,"condizione,",condizione,condizione,NOUN,Intonation=weakly_rising
825-0,BO094,825,825,1,è,è,essere,AUX,_
825-1,BO094,825,825,2,quivalente,quivalente,quivalente,ADJ,_
825-2,BO094,825,825,3,a,a,a,ADP,_
825-3,BO094,825,825,4,esiste,esiste,esistere,VERB,_
825-4,BO094,825,825,5,un,un,uno,DET,_
825-5,BO094,825,825,6,ics,ics,ics,NOUN,_
825-6,BO094,825,825,7,tale,tale,tale,ADJ,_
825-7,BO094,825,825,8,che,che,che,PRON,_
825-8,BO094,825,825,9,a.,a,a,ADP,Intonation=falling
826-0,BO094,826,826,1,quindi,quindi,quindi,ADV,_
826-1,BO094,826,826,2,queste,queste,questo,PRON,_
826-2,BO094,826,826,3,sono,sono,essere,AUX,_
826-3,BO094,826,826,4,tutte,tutte,tutto,DET,_
826-4,BO094,826,826,5,equivalenze,equivalenze,equivalenza,NOUN,_
826-5,BO094,826,826,6,logiche,logiche,logico,ADJ,_
826-6,BO094,826,826,7,che,che,che,PRON,_
826-7,BO094,826,826,8,voi,voi,voi,PRON,_
826-8,BO094,826,826,9,avete,avete,avere,AUX,_
826-9,BO094,826,826,10,già,già,già,ADV,_
826-10,BO094,826,826,11,dimostrato,dimostrato,dimostrare,VERB,_
826-11,BO094,826,826,12,essere,essere,essere,AUX,_
826-12,BO094,826,826,13,tali,tali,tale,ADJ,_
826-13,BO094,826,826,14,attraverso,attraverso,attraverso,ADP,_
826-14,BO094,826,826,15,il,il,il,DET,_
826-15,BO094,826,826,16,calcolo,calcolo,calcolo,NOUN,_
826-16,BO094,826,826,17-18,dei,dei,_,_,_
826-16a,_,_,826,17,_,di,di,ADP,_
826-16b,_,_,826,18,_,i,il,DET,_
826-17,BO094,826,826,19,sequenti.,sequenti,sequente,NOUN,Intonation=falling
827-0,BO094,827,827,1,va,va,andare,VERB,_
827-1,BO094,827,827,2,bene?,bene,bene,ADV,Intonation=rising
827-2,BO094,827,827,3,e,e,e,CCONJ,_
827-3,BO094,827,827,4,ne,ne,ne,PRON,_
827-4,BO094,827,827,5,avete,avete,avere,AUX,_
827-5,BO094,827,827,6,fatte,fatte,fare,VERB,_
827-6,BO094,827,827,7,a,a,a,ADP,_
827-7,BO094,827,827,8,bizzeffe,bizzeffe,bizzeffe,NOUN,_
827-8,BO094,827,827,9,di,di,di,ADP,_
827-9,BO094,827,827,10,queste,queste,questo,DET,_
827-10,BO094,827,827,11,equivalenze.,equivalenze,equivalenza,NOUN,Intonation=falling
828-0,BO094,828,828,1,la,la,il,DET,_
828-1,BO094,828,828,2,freccia,freccia,freccia,NOUN,_
828-2,BO094,828,828,3,che,che,che,PRON,_
828-3,BO094,828,828,4,va,va,andare,VERB,_
828-4,BO094,828,828,5,in,in,in,ADP,_
828-5,BO094,828,828,6,una,una,uno,DET,_
828-6,BO094,828,828,7,direzione,direzione,direzione,NOUN,_
828-7,BO094,828,828,8,poi,poi,poi,ADV,_
828-8,BO094,828,828,9,la,la,il,DET,_
828-9,BO094,828,828,10,freccia,freccia,freccia,NOUN,_
828-10,BO094,828,828,11-12,nell',nell',_,_,Truncated=Yes
828-10a,_,_,828,11,_,in,in,ADP,_
828-10b,_,_,828,12,_,l',il,DET,_
828-11,BO094,828,828,13,altra,altra,altro,PRON,_
828-12,BO094,828,828,14,x,x,x,X,_
829-0,BO094,829,829,1,d',d',di,ADP,SpaceAfter=No
829-1,BO094,829,829,2,accordo?,accordo,accordo,NOUN,Intonation=rising
830-0,BO094,830,830,1,ecco,ecco,ecco,ADV,_
830-1,BO094,830,830,2,io,io,io,PRON,_
830-2,BO094,830,830,3,sto,sto,stare,AUX,_
830-3,BO094,830,830,4,semplicemente,semplicemente,semplicemente,ADV,_
830-4,BO094,830,830,5,dicendo,dicendo,dire,VERB,_
830-5,BO094,830,830,6,guardate,guardate,guardare,NOUN,_
830-6,BO094,830,830,7,che,che,che,PRON,_
830-7,BO094,830,830,8,c',c',ci,PRON,Truncated=Yes
830-8,BO094,830,830,9,è,è,essere,VERB,_
830-9,BO094,830,830,10,un,un,uno,DET,_
830-10,BO094,830,830,11,utilizzo,utilizzo,utilizzo,NOUN,_
830-11,BO094,830,830,12,significativo,significativo,significativo,ADJ,_
830-12,BO094,830,830,13,di,di,di,ADP,_
830-13,BO094,830,830,14,queste,queste,questo,DET,_
830-14,BO094,830,830,15,equivalenze,equivalenze,equivalenza,NOUN,_
830-15,BO094,830,830,16,non,non,non,ADV,_
830-16,BO094,830,830,17,sto,sto,stare,AUX,_
830-17,BO094,830,830,18,dicendo,dicendo,dire,VERB,_
830-18,BO094,830,830,19,altro.,altro,altro,PRON,Intonation=falling
831-0,BO094,831,831,1,e,e,e,CCONJ,_
831-1,BO094,831,831,2,fra,fra,fra,ADP,_
831-2,BO094,831,831,3,l',l',il,DET,Truncated=Yes
831-3,BO094,831,831,4,altro,altro,altro,PRON,_
831-4,BO094,831,831,5,vi,vi,vi,PRON,_
831-5,BO094,831,831,6,elenco,elenco,elencare,VERB,_
831-6,BO094,831,831,7,una,una,uno,DET,_
831-7,BO094,831,831,8,serie,serie,serie,NOUN,_
831-8,BO094,831,831,9,di,di,di,ADP,_
831-9,BO094,831,831,10,equivalenze,equivalenze,equivalenza,NOUN,_
831-10,BO094,831,831,11,notevoli,notevoli,notevole,ADJ,_
831-11,BO094,831,831,12,eh,eh,eh,INTJ,_
831-12,BO094,831,831,13,come,come,come,SCONJ,_
831-13,BO094,831,831,14,abbiamo,abbiamo,avere,VERB,_
831-14,BO094,831,831,15-16,delle,delle,_,_,_
831-14a,_,_,831,15,_,di,di,ADP,_
831-14b,_,_,831,16,_,le,il,DET,_
831-15,BO094,831,831,17,antologie,antologie,antologia,NOUN,_
831-16,BO094,831,831,18,notevoli,notevoli,notevole,ADJ,_
831-17,BO094,831,831,19,poi,poi,poi,ADV,_
831-18,BO094,831,831,20,vi,vi,vi,PRON,_
831-19,BO094,831,831,21,metterò,metterò,mettere,VERB,_
831-20,BO094,831,831,22-23,sul,sul,_,_,_
831-20a,_,_,831,22,_,su,su,ADP,_
831-20b,_,_,831,23,_,il,il,DET,_
831-21,BO094,831,831,24,materiale,materiale,materiale,NOUN,_
831-22,BO094,831,831,25,didattico,didattico,didattico,ADJ,_
832-0,BO094,832,832,1,questo,questo,questo,DET,_
832-1,BO094,832,832,2,elenco,elenco,elenco,NOUN,_
832-2,BO094,832,832,3,di,di,di,ADP,_
832-3,BO094,832,832,4,e::h,eh,eh,INTJ,_
833-0,BO094,833,833,1,equivalenze,equivalenze,equivalenza,NOUN,_
833-1,BO094,833,833,2,logiche,logiche,logico,ADJ,_
833-2,BO094,833,833,3,notevoli.,notevoli,notevole,ADJ,Intonation=falling
834-0,BO094,834,834,1,andiamo,andiamo,andare,VERB,_
834-1,BO094,834,834,2,avanti,avanti,avanti,ADV,_
834-2,BO094,834,834,3,allora,allora,allora,ADV,_
834-3,BO094,834,834,4,ci,ci,ci,PRON,_
834-4,BO094,834,834,5,è,è,essere,AUX,_
834-5,BO094,834,834,6,rimasto,rimasto,rimanere,VERB,_
834-6,BO094,834,834,7,da,da,da,ADP,_
834-7,BO094,834,834,8,considerare,considerare,considerare,VERB,_
834-8,BO094,834,834,9,i::l,il,il,DET,_
834-9,BO094,834,834,10,l',l',il,DET,Truncated=Yes
834-10,BO094,834,834,11,implicazione.,implicazione,implicazione,NOUN,Intonation=falling
835-0,BO094,835,835,1,allora,allora,allora,ADV,_
835-1,BO094,835,835,2,supponiamo,supponiamo,supporre,VERB,_
835-2,BO094,835,835,3,di,di,di,ADP,_
835-3,BO094,835,835,4,"avere,",avere,avere,VERB,Intonation=weakly_rising
836-0,BO094,836,836,1,esiste,esiste,esistere,VERB,_
836-1,BO094,836,836,2,un,un,uno,DET,_
836-2,BO094,836,836,3,ics,ics,ics,NOUN,_
836-3,BO094,836,836,4,tale,tale,tale,DET,_
836-4,BO094,836,836,5,che,che,che,SCONJ,_
836-5,BO094,836,836,6,a,a,a,NOUN,_
836-6,BO094,836,836,7,implica,implica,implicare,VERB,_
836-7,BO094,836,836,8,"bi,",bi,bi,VERB,Intonation=weakly_rising
837-0,BO094,837,837,1,questo,questo,questo,PRON,_
837-1,BO094,837,837,2,sappiamo,sappiamo,sapere,VERB,_
837-2,BO094,837,837,3,essere,essere,essere,AUX,_
837-3,BO094,837,837,4,logicamente,logicamente,logicamente,ADV,_
837-4,BO094,837,837,5,equivalente,equivalente,equivalente,ADJ,_
837-5,BO094,837,837,6,a,a,a,ADP,_
837-6,BO094,837,837,7,per,per,per,ADP,_
837-7,BO094,837,837,8,ogni,ogni,ogni,DET,_
837-8,BO094,837,837,9,"ics,",ics,ics,NOUN,Intonation=weakly_rising
838-0,BO094,838,838,1,a,a,a,ADP,_
838-1,BO094,838,838,2,implica,implica,implica,NOUN,_
838-2,BO094,838,838,3,"bi,",bi,bi,NOUN,Intonation=weakly_rising
839-0,BO094,839,839,1,purché,purché,purché,SCONJ,_
839-1,BO094,839,839,2,ics,ics,ics,NOUN,_
839-2,BO094,839,839,3,non,non,non,ADV,_
839-3,BO094,839,839,4,compa~,compa~,compa~,X,Interrupted=Yes
839-4,BO094,839,839,5,purché,purché,purché,SCONJ,_
839-5,BO094,839,839,6,ics,ics,ics,NOUN,_
839-6,BO094,839,839,7,non,non,non,ADV,_
839-7,BO094,839,839,8,occorra,occorra,occorrere,VERB,_
840-0,BO094,840,840,1,in,in,in,ADP,_
840-1,BO094,840,840,2,bi,bi,bi,NOUN,_
840-2,BO094,840,840,3,va,va,andare,VERB,_
840-3,BO094,840,840,4,bene?,bene,bene,ADV,Intonation=rising
841-0,BO094,841,841,1,quindi,quindi,quindi,ADV,_
841-1,BO094,841,841,2,se,se,se,SCONJ,_
841-2,BO094,841,841,3,avete,avete,avere,VERB,_
841-3,BO094,841,841,4,un,un,uno,DET,_
841-4,BO094,841,841,5,esistenziale,esistenziale,esistenziale,NOUN,_
841-5,BO094,841,841,6-7,sull',sull',_,_,Truncated=Yes
841-5a,_,_,841,6,_,su,su,ADP,_
841-5b,_,_,841,7,_,l',il,DET,_
841-6,BO094,841,841,8,antecedente,antecedente,antecedente,NOUN,_
841-7,BO094,841,841,9,di,di,di,ADP,_
841-8,BO094,841,841,10,un',un',uno,DET,Truncated=Yes
841-9,BO094,841,841,11,implicazione,implicazione,implicazione,NOUN,_
841-10,BO094,841,841,12,lo,lo,lo,PRON,_
841-11,BO094,841,841,13,portate,portate,portare,VERB,_
841-12,BO094,841,841,14,"davanti,",davanti,davanti,ADV,Intonation=weakly_rising
842-0,BO094,842,842,1,ma,ma,ma,CCONJ,_
842-1,BO094,842,842,2,diventa,diventa,diventare,VERB,_
842-2,BO094,842,842,3,universale.,universale,universale,ADJ,Intonation=falling
843-0,BO094,843,843,1,va,va,andare,VERB,_
843-1,BO094,843,843,2,bene?,bene,bene,ADV,Intonation=rising
844-0,BO094,844,844,1,se,se,se,SCONJ,_
844-1,BO094,844,844,2,avete,avete,avere,VERB,_
844-2,BO094,844,844,3,invece,invece,invece,ADV,_
844-3,BO094,844,844,4,un,un,uno,DET,_
844-4,BO094,844,844,5,esistenziale,esistenziale,esistenziale,NOUN,_
845-0,BO094,845,845,1,se,se,se,SCONJ,_
845-1,BO094,845,845,2,avete,avete,avere,VERB,_
845-2,BO094,845,845,3,a,a,a,ADP,_
845-3,BO094,845,845,4,implica,implica,implicare,VERB,_
845-4,BO094,845,845,5,esiste,esiste,esistere,VERB,_
845-5,BO094,845,845,6,un,un,uno,DET,_
845-6,BO094,845,845,7,ics,ics,ics,NOUN,_
845-7,BO094,845,845,8,tale,tale,tale,ADJ,_
845-8,BO094,845,845,9,che,che,che,PRON,_
845-9,BO094,845,845,10,"bi,",bi,bi,NOUN,Intonation=weakly_rising
846-0,BO094,846,846,1,questo,questo,questo,PRON,_
846-1,BO094,846,846,2,è,è,essere,AUX,_
846-2,BO094,846,846,3,logicamente,logicamente,logicamente,ADV,_
846-3,BO094,846,846,4,equivalente,equivalente,equivalente,ADJ,_
846-4,BO094,846,846,5,a,a,a,ADP,_
846-5,BO094,846,846,6,esiste,esiste,esistere,VERB,_
846-6,BO094,846,846,7,un,un,uno,DET,_
846-7,BO094,846,846,8,ics,ics,ics,NOUN,_
847-0,BO094,847,847,1,a,a,a,ADP,_
847-1,BO094,847,847,2,implica,implica,implica,NOUN,_
847-2,BO094,847,847,3,bi,bi,bi,NOUN,_
848-0,BO094,848,848,1,purché,purché,purché,SCONJ,_
848-1,BO094,848,848,2,e,e,e,CCONJ,_
848-2,BO094,848,848,3,le,le,il,DET,_
