in	in	ADP
qualche	qualche	DET
intervista	intervista	NOUN
eh	eh	INTJ
sì	sì	INTJ
io	io	PRON
sono	essere	AUX
l'	il	DET
opposto	opposto	NOUN
di	di	ADP
v	v	NOUN
non	non	ADV
esco	uscire	VERB
mai	mai	ADV
non	non	ADV
bevo	bere	VERB
mai	mai	ADV
non	non	ADV
faccio	fare	VERB
mai	mai	ADV
cose	cosa	NOUN
eccetera	eccetera	INTJ
eccetera	eccetera	INTJ
sono	essere	AUX

un	uno	DET
po'	poco	ADV
una	uno	DET
ragazza	ragazzo	NOUN
noiosa	noioso	ADJ
una	uno	DET
cosa	cosa	NOUN
di	di	ADP
il	il	DET
genere	genere	NOUN

e	e	CCONJ
mi	mi	PRON
sembra	sembrare	VERB
che	che	SCONJ
sia~	sia~	X
si	si	PRON
stia	stare	AUX
progressivamente	progressivo	ADV
avvicinando	avvicinare	VERB
più	più	ADV
a	a	ADP
com'	come	SCONJ
è	essere	AUX

eh	eh	INTJ
l'	il	DET
attrice	attore	NOUN
che	che	PRON
fa	fare	VERB
vi	vi	ADV
piuttosto	piuttosto	ADV
che	che	SCONJ
vi	vi	ADV

potrebbe	potere	AUX
essere	essere	AUX
intenzionale	intenzionale	ADJ

potrebbe	potere	AUX

però	però	CCONJ

non	non	ADV
ti	ti	PRON
piace	piacere	VERB

non	non	ADV
mi	mi	PRON
piace	piacere	VERB

anche	anche	ADV
perché	perché	SCONJ
quando	quando	SCONJ
ogni	ogni	DET
tanto	tanto	NOUN
hai	avere	VERB
il	il	DET
ghetto	ghetto	NOUN
tra	tra	ADP
virgolette	virgoletta	NOUN

sembra	sembrare	VERB
forzato	forzato	ADJ

Carl	Carl	PROPN
[PAUSE]	[PAUSE]	X
Carl	Carl	PROPN
è	essere	AUX
assolutamente	assolutamente	ADV
il	il	DET
personaggio	personaggio	NOUN
migliore	migliore	ADJ
secondo	secondo	ADP
me	me	PRON

cioè	cioè	ADV
tra	tra	ADP
Carl	Carl	PROPN
e	e	CCONJ
Frank	Frank	PROPN
in	in	ADP
effetti	effetto	NOUN
Carl	Carl	PROPN
e	e	CCONJ
Frank	Frank	PROPN
e	e	CCONJ
Fiona	Fiona	PROPN

però	però	ADV
Fiona	Fiona	PROPN
ne	ne	PRON
stanno	stare	AUX
facendo	fare	VERB
un	uno	DET
x	x	SYM
x	x	SYM
quindi	quindi	ADV
niente	niente	PRON

chi	chi	PRON
è	essere	AUX
Carl	Carl	PROPN

Carl	Carl	PROPN
è	essere	AUX
il	il	DET
piccolino	piccolino	ADJ
quello	quello	PRON
che	che	PRON
dava	dare	VERB
fuoco	fuoco	NOUN
a	a	ADP
le	il	DET
cose	cosa	NOUN

ah	ah	INTJ
sì	sì	ADV
è	essere	AUX
vero	vero	ADJ

io	io	PRON
x	x	SYM
x	x	SYM
x	x	SYM

ragiona	ragionare	VERB
è	essere	AUX
un	uno	DET
bravo	bravo	ADJ
figliolo	figlio	NOUN

invece	invece	ADV
tu	tu	PRON
spiegami	spiegare	VERB
perché	perché	SCONJ
[PAUSE]	[PAUSE]	X
in	in	ADP
sottofondo	sottofondo	NOUN
ci	ci	PRON
mettono	mettere	VERB
di	di	ADP
la	il	DET
musica	musica	NOUN

e	e	CCONJ
poi	poi	ADV
in	in	ADP
tv	tv	NOUN
ti	ti	PRON
mettono	mettire	VERB
un	uno	DET
canale	canale	NOUN
musicale	musicale	ADJ
in	in	ADP
cui	cui	PRON
si	si	PRON
vedono	vedere	VERB
solo	solo	ADV
i	il	DET
video	video	NOUN

perché	perché	SCONJ
la	il	DET
musica	musica	NOUN
poi	poi	ADV
è	essere	AUX
diversa	diverso	ADJ
da	da	ADP
quella	quello	PRON
x	x	SYM

non	non	ADV
lo	lo	PRON
so	sapere	VERB

non	non	ADV
lo	lo	PRON
so	sapere	VERB

mettete	mettere	VERB
un	uno	DET
ti	ti	PRON
gi	gi	X

sto	stare	AUX
scoppiando	scoppiare	VERB

io	io	PRON
pensavo	pensare	VERB
che	che	SCONJ
potevano	potere	AUX
fare	fare	VERB
qualcosa	qualcosa	PRON
di	di	ADP
un	uno	DET
po'	poco	ADV
più	più	ADV
interessante	interessante	ADJ
con	con	ADP
Svetlana	Svetlana	PROPN
dai	dare	VERB

mhmh	mhmh	INTJ

no	no	INTJ
cioè	cioè	ADV
che	che	SCONJ
l'	lo	PRON
hanno	avere	AUX
fatta	fare	VERB
riprendere	riprendere	VERB
da	da	ADP
l'	il	DET
immigrazione	immigrazione	NOUN
è	essere	AUX
stupida	stupido	ADJ
questa	questo	DET
cosa	cosa	NOUN

ma	ma	CCONJ
com'	come	SCONJ
è	essere	AUX
che	che	SCONJ
è	essere	AUX
tornata	tornare	VERB
poi	poi	ADV

praticamente	pratico	ADV
Svetlana	Svetlana	PROPN

aveva	avere	AUX
chiesto	chiedere	VERB
a	a	ADP
un	uno	DET
agente	agente	NOUN
immobiliare	immobiliare	ADJ
di	di	ADP
vendere	vendere	VERB
il	il	DET
bar	bar	NOUN
perché	perché	SCONJ
era	essere	VERB
ancora	ancora	ADV
a	a	ADP
nome	nome	NOUN
suo	suo	DET

e	e	CCONJ
questa	questo	DET
cosa	cosa	NOUN
è	essere	AUX
stupida	stupido	ADJ
perché	perché	SCONJ

cioè	cioè	ADV

sei	essere	AUX
stata	essere	AUX
portata	portare	VERB
a	a	ADP
l'	il	DET
immigrazione	immigrazione	NOUN
perché	perché	SCONJ
non	non	ADV
hai	avere	VERB
il	il	DET
permesso	permesso	NOUN
di	di	ADP
soggiornare	soggiornare	VERB
però	però	CCONJ
hai	avere	VERB
una	uno	DET
proprietà	proprietà	NOUN
in	in	ADP
il	il	DET
posto	posto	NOUN
in	in	ADP
cui	cui	PRON
non	non	ADV
hai	avere	VERB
il	il	DET
permesso	permesso	NOUN
di	di	ADP
soggiornare	soggiornare	VERB
è	essere	AUX
strano	strano	ADJ

è	essere	AUX
strano	strano	ADJ

comunque	comunque	ADV

tipo	tipo	NOUN
lei	lei	PRON
va	andare	VERB
a	a	ADP
vendere	vendere	VERB
il	il	DET
bar	bar	NOUN

e	e	CCONJ
vi	vi	ADV
allora	allora	ADV
è	essere	AUX
andata	andare	VERB
lì	lì	ADV
e	e	CCONJ
gli	lo	PRON
ha	avere	AUX
detto	dire	VERB
allora	allora	ADV
io	io	PRON
dico	dire	VERB

a	a	ADP
questi	questo	PRON
che	che	PRON
siamo	essere	AUX
legalmente	legalmente	ADV
sposate	sposare	VERB
e	e	CCONJ
io	io	PRON
pa	pa	X
altra	altro	DET
incoerenza	incoerenza	NOUN

non	non	ADV
lo	lo	PRON
verificano	verificare	VERB
che	che	SCONJ
sono	essere	AUX
legalmente	legalmente	ADV
sposate	sposare	VERB
e	e	CCONJ
che	che	PRON
quindi	quindi	ADV

non	non	ADV
dovrebbe	dovere	AUX
essere	essere	AUX
lì	lì	ADV

cioè	cioè	CCONJ
non	non	ADV
li	li	PRON
fanno	fare	VERB
i	il	DET
controlli	controllo	NOUN
quando	quando	SCONJ
li	li	PRON
arrestano	arrestare	VERB

cioè	cioè	CCONJ
è	essere	AUX
stupido	stupido	ADJ
secondo	secondo	ADP
me	me	PRON

e	e	CCONJ
diceva	dire	VERB
questo	questo	PRON

eh	eh	INTJ
se	se	SCONJ
tu	tu	PRON
mi	mi	PRON
concedi	concedere	VERB
il	il	DET
bar	bar	NOUN

e	e	CCONJ
lei	lei	PRON
fa	fare	VERB
ah	ah	INTJ
no	no	INTJ
io	io	PRON
tengo	tenere	VERB
un	uno	DET
terzo	terzo	ADJ
e	e	CCONJ

e	e	CCONJ
sono	essere	AUX
usciti	uscire	VERB

eh	eh	INTJ

ed	e	CCONJ
è	essere	AUX
uscita	uscire	VERB

e	e	CCONJ
si	si	PRON
sono	essere	AUX
accordate	accordare	VERB
pure	pure	ADV
che	che	PRON
tiene	tenere	VERB
i	il	DET
bambini	bambino	NOUN
tre	tre	NUM
volte	volta	NOUN
a	a	ADP
settimana	settimana	NOUN

e	e	CCONJ
glie	gli	PRON
l'	lo	PRON
ha	avere	AUX
detto	dire	VERB
vi	vi	PRON
però	però	CCONJ

tra	tra	ADP
l'	il	DET
altro	altro	PRON
tra	tra	ADP
i	il	DET
bambini	bambino	NOUN
c'	ci	PRON
è	essere	VERB
pure	pure	ADV
suo	suo	DET
figlio	figlio	NOUN

cioè	cioè	CCONJ
il	il	DET
figlio	figlio	NOUN
di	di	ADP
Svetlana	Svetlana	PROPN

perché	perché	SCONJ
quando	quando	SCONJ
si	si	PRON
sono	essere	AUX
sposate	sposare	VERB
lei	lei	PRON
e	e	CCONJ
Veronica	Veronica	PROPN

Veronica	Veronica	PROPN
ha	avere	AUX
adottato	adottare	VERB
x	x	SYM

Svetlana	Svetlana	PROPN
ha	avere	AUX
adottato	adottare	VERB
le	il	DET
figlie	figlio	NOUN
di	di	ADP
Ken 	Ken 	PROPN
per	per	ADP
x	x	SYM

oh	oh	INTJ
e	e	CCONJ
mi	mi	PRON
piace	piacere	VERB
che	che	SCONJ
hanno	avere	AUX
spiegato	spiegare	VERB
la	il	DET
stupidità	stupidità	NOUN
di	di	ADP
Kev	kev	PROPN

mhmh	mhmh	INTJ

eh	eh	INTJ
cioè	cioè	CCONJ
che	che	SCONJ
viene	venire	VERB
da	da	ADP
una	uno	DET
famiglia	famiglia	NOUN

molto	molto	ADV
conservatrice	conservatore	ADJ

in	in	ADP
Kentucky	Kentucky	PROPN
in	in	ADP
cui	cui	PRON
fanno	fare	VERB
figli	figlio	NOUN
tra	tra	ADP
di	di	ADP
loro	loro	PRON
a	a	ADP
l'	il	DET
interno	interno	NOUN
di	di	ADP
la	il	DET
famiglia	famiglia	NOUN

oh	oh	INTJ
no	no	INTJ

tutti	tutto	PRON
bianchi	bianco	ADJ
con	con	ADP
i	il	DET
geni	gene	NOUN
tramandati	tramandato	ADJ
uguali	uguale	ADJ

e	e	CCONJ
per	per	ADP
ora	ora	NOUN
Kev	Kev	PROPN
è	essere	AUX
lì	lì	ADV

si	si	PRON
starà	esstere	AUX
divertendo	divertire	VERB

più	più	ADV
o	o	CCONJ
meno	meno	ADV

e	e	CCONJ
veronica	veronico	ADJ
tipo	tipo	NOUN
è	essere	AUX
preoccupata	preoccupare	VERB
perché	perché	SCONJ
sono	essere	AUX
razzisti	razzista	NOUN

giustamente	giusto	ADV

ma	ma	CCONJ
non	non	ADV
razzisti	razzista	NOUN
in	in	ADP
maniera	maniera	NOUN
brutta	brutto	ADJ
razzista	razzista	NOUN
in	in	ADP
maniera	maniera	NOUN
gentile	gentile	ADJ

cioè	cioè	ADV

è	essere	AUX
come	come	ADV
se	se	PRON
lo	lo	PRON
dessero	dare	VERB
per	per	ADP
scontato	scontato	NOUN
che	che	PRON
comunque	comunque	ADV

se	se	SCONJ
sei	sei	NUM
di	di	ADP
colore	colore	NOUN

non	non	ADV
sei	essere	AUX
tanto	tanto	ADV
x	x	SYM
tra	tra	ADP
virgolette	virgoletta	NOUN

però	però	ADV
non	non	ADV
lo	lo	PRON
fanno	fare	VERB
in	in	ADP
maniera	maniera	NOUN
brutta	brutto	ADJ
cioè	cioè	CCONJ
tipo	tipo	NOUN

trattano	trattare	VERB
eh	eh	INTJ
le	il	DET
persone	persona	NOUN
di	di	ADP
colore	colore	NOUN
come	come	ADP
cani	cane	NOUN

fondamentalmente	fondamentale	ADV

((ride))	[LAUGH]	X

eh	eh	INTJ
cioè	cioè	CCONJ
gli	il	DET
danno	danno	NOUN
amore	amore	ADJ
li	li	PRON
coccolano	coccolare	VERB
eccetera	eccetera	INTJ
eccetera	eccetera	INTJ
però	però	CCONJ
comunque	comunque	ADV
sei	essere	AUX
di	di	ADP
colore	colore	NOUN

cioè	cioè	CCONJ
in	in	ADP
questo	questo	DET
senso	senso	NOUN

tipo	tipo	NOUN
poverino	poverino	ADJ

sì	sì	INTJ

eh	eh	INTJ
tipo	tipo	NOUN

però	però	CCONJ
ogni	ogni	DET
tanto	tanto	NOUN
ci	ci	PRON
sono	essere	VERB
cose	cosa	NOUN
palesemente	palese	ADV
razziste	razzista	ADJ
tipo	tipo	NOUN

eh	eh	INTJ
una	uno	DET
foto	foto	NOUN
di	di	ADP
un	uno	DET
tizio	tizio	NOUN
che	che	PRON
è	essere	AUX
andato	andare	VERB
in	in	ADP
guerra	guerra	NOUN
civile	civile	ADJ
con	con	ADP
i	il	DET
suoi	suo	DET
due	due	NUM
schiavi	schiavo	NOUN
e	e	CCONJ
ha	avere	AUX
costretto	costringere	VERB
gli	il	DET
schiavi	schiavo	NOUN
a	a	ADP
combattere	combattere	VERB

e	e	CCONJ
Veronica	Veronica	PROPN
fa	fare	ADV
chi	chi	PRON
sono	essere	AUX
quelli	quello	PRON

e	e	CCONJ
tipo	tipo	NOUN

cioè	cioè	CCONJ
non	non	ADV
hanno	avere	AUX
detto	dire	VERB
gli	il	DET
schiavi	schiavo	NOUN
hanno	avere	AUX
detto	dire	VERB
eh	eh	INTJ
sono	essere	AUX
due	due	NUM
tizi	tizio	NOUN
che	che	CCONJ
sono	essere	AUX
andati	andare	VERB
a	a	ADP
combattere	combattere	VERB
con	con	ADP
lui	lui	PRON
[PAUSE]	[PAUSE]	X
però	però	CCONJ

era	essere	AUX
chiaro	chiaro	ADJ
che	che	SCONJ
c'	ci	PRON
era	essere	VERB
una	uno	DET
posizione	posizione	NOUN
di	di	ADP
potere	potere	NOUN
diversa	diverso	ADJ
da	da	ADP
parte	parte	NOUN
di	di	ADP
il	il	DET
tizio	tizio	NOUN

si	si	PRON
vedeva	vedere	VERB

e	e	CCONJ
poi	poi	ADV

per	per	ADP
Halloween	Halloween	NOUN

hanno	avere	VERB
i	il	DET
costumi	costume	NOUN
di	di	ADP
il	il	DET
ku	Ku	PROPN
klux	Klux	PRON
klan	Klan	PRON

((ride))	[LAUGH]	X

wow	wow	INTJ

wow	wow	INTJ

e	e	CCONJ
quindi	quindi	ADV

bellissimo	bello	ADJ
in	in	ADP
qualche	qualche	DET
modo	modo	NOUN

però	però	CCONJ
cioè	cioè	CCONJ
io	io	PRON
tipo	tipo	NOUN
appena	appena	ADV
li	li	PRON
ho	avere	AUX
visti	vedere	VERB
mi	mi	PRON
aspettavo	aspettare	VERB
oh	oh	INTJ
no	no	ADV
[PAUSE]	[PAUSE]	X
ora	ora	ADV
appena	appena	ADV
vedono	vedere	VERB
Veronica	Veronic	PROPN
fanno	fare	VERB
qualcosa	qualcosa	PRON
però	però	CCONJ
no	no	ADV

cioè	cioè	CCONJ

e	e	CCONJ
tipo	tipo	NOUN
Veronica	Veronica	PROPN
chiamava	chiamare	VERB
Fiona	Fiona	PROPN
e	e	CCONJ
faceva	fare	VERB
questi	questo	PRON
sono	essere	AUX
razzisti	razzista	NOUN
da	da	ADP
fare	fare	VERB
schifo	schifo	NOUN
però	però	ADV
sono	essere	CCONJ
anche	anche	ADV
gentili	gentile	ADJ
io	io	PRON
non	non	ADV
capisco	capire	VERB

((ride))	[LAUGH]	X

la	il	DET
prima	primo	ADJ
hai	avere	AUX
preso	prendere	VERB

la	il	DET
prima	primo	ADJ

educati	educare	VERB
x	x	SYM

e	e	CCONJ
niente	niente	PRON
e	e	CCONJ
loro	loro	PRON
x	x	SYM

eh	eh	INTJ

e	e	CCONJ
niente	niente	PRON
e	e	CCONJ
lo	il	PRON
sai	sapere	VERB
x	x	SYM

e	e	CCONJ
poi	poi	ADV
Frank	Frank	PROPN
da	da	ADP
quando	quando	SCONJ
è	essere	AUX
in	in	ADP
il	il	DET
comitato	comitato	NOUN
di	di	ADP
i	il	DET
genitori	genitore	NOUN
ha	avere	AUX
attirato	attirare	VERB
l'	il	DET
attenzione	attenzione	NOUN
di	di	ADP
x	x	SYM

Liam	Liam	PROPN

voleva	volere	AUX
andare	andare	VERB
in	in	ADP
una	uno	DET
scuola	scuola	NOUN

Denver	Denver	PROPN
è	essere	AUX
quello	quello	PRON
che	che	PRON
è	essere	AUX
stato	essere	AUX
in	in	ADP
manicomio	manicomio	NOUN
giusto	giusto	ADJ

no	no	ADV

ah	ah	INTJ
scherzavo	scherzare	VERB

quello	quello	PRON
è	essere	AUX
Ian	Ian	PROPN

e	e	CCONJ
lo	lo	PRON
so	sapere	VERB
i	il	DET
nomi	noma	NOUN
sono	essere	AUX
così	così	ADV
simili	simile	ADJ

Liam	Liam	PROPN
è	essere	AUX
quello	quello	PRON
piccolino	piccolino	ADJ
che	che	PRON
è	essere	AUX
quasi	quasi	ADV
morto	morire	VERB
perché	perché	SCONJ
Fiona	Fiona	PROPN
eh	eh	INTJ

cioè	cioè	CCONJ
ha	avere	AUX
sniffato	sniffare	VERB
per	per	ADP
sbaglio	sbaglio	NOUN
la	il	DET
cocaina	cocaina	NOUN

e	e	CCONJ
voleva	volere	AUX
andare	andare	VERB
in	in	ADP
una	uno	DET
scuola	scuola	NOUN
di	di	ADP
ricconi	riccone	NOUN
perché	perché	SCONJ
[PAUSE]	[PAUSE]	X
non	non	ADV
lo	lo	PRON
so	sapere	VERB
aveva	avere	VERB
amici	amici	NOUN
lì	lì	ADV

però	però	CCONJ
non	non	ADV
glie	gli	PRON
lo	lo	PRON
mandavano	mandare	VERB
perché	perché	SCONJ
era	essere	AUX
poverissimo	povero	ADJ

e	e	CCONJ
Frank	Frank	PROPN
allora	allora	ADV
prima	prima	ADV
di	di	ADP
questa	questo	DET
rinascita	rinascita	NOUN

c'	ci	PRON
era	essere	AUX
andato	andare	VERB
e	e	CCONJ
tipo	tipo	NOUN
voi	voi	PRON
non	non	ADV
lo	lo	PRON
ammettete	ammettetere	VERB
perché	perché	SCONJ
è	essere	AUX
di	di	ADP
colore	colore	NOUN

e	e	CCONJ
tipo	tipo	NOUN
loro	loro	PRON
oh	oh	INTJ
no	re	VERB
[PAUSE]	[PAUSE]	X
la	il	DET
nostra	nostro	DET
reputazione	reputazione	NOUN
e	e	CCONJ
lo	lo	PRON
hanno	avere	AUX
messo	mettere	VERB
gratis	gratis	ADV
perché	perché	SCONJ
era	essere	AUX
di	di	ADP
colore	colore	NOUN

wow	wow	INTJ

e	e	CCONJ
hanno	avere	AUX
cominciato	cominciare	VERB
ad	a	ADP
usar	usarre	VERB
lo	lo	PRON
come	come	ADP
pubblicità	pubblicità	NOUN
per	per	ADP
dire	dire	VERB
che	che	SCONJ
la	il	DET
loro	loro	DET
scuola	scuola	NOUN
è	essere	AUX
multiculturale	multiculturale	ADJ

((ride))	[LAUGH]	X

e	e	CCONJ
questa	questo	DET
cosa	cosa	NOUN

genio	genio	NOUN

sì	sì	ADV

ci	ci	PRON
sono	essere	VERB
lì	lì	ADV
persone	persone	NOUN
stra	stra	DET
ricche	ricco	ADJ
stra	stra	DET
ricche	ricco	ADJ
stra	stra	DET
ricche	ricco	ADJ

ehm	ehm	INTJ

e	e	CCONJ
c'	ci	PRON
è	essere	VERB
Frank	Frank	PROPN
che	che	SCONJ
adesso	adesso	ADV
fa	fare	VERB
è	essere	AUX
in	in	ADP
il	il	DET
comitato	comitato	NOUN
di	di	ADP
i	il	DET
genitori	genitore	NOUN

e	e	CCONJ
[PAUSE]	[PAUSE]	X
giustamente	giusto	ADV
gli	il	DET
uomini	uomo	NOUN

sono	essere	AUX
persone	persona	NOUN
x	x	SYM

sono	essere	AUX
persone	persona	NOUN

ricche	ricca	NOUN

quindi	quindi	ADV
non	non	ADV
fanno	fare	VERB
lavori	lavoro	NOUN
manuali	manuale	ADJ

cioè	cioè	CCONJ
non	non	ADV

non	non	ADV
fanno	fare	VERB
niente	niente	PRON
di	di	ADP
classicamente	classico	NOUN
virile	virile	ADJ
tra	tra	ADP
virgolette	virgoletta	NOUN

e	e	CCONJ
Frank	Frank	PROPN
è	essere	AUX
l'	il	DET
unico	unico	NOUN
che	che	SCONJ

che	che	SCONJ
ha	avere	VERB
x	x	SYM
di	di	ADP
virilità	virilità	NOUN
lì	lì	ADV
in	in	ADP
mezzo	mezzo	NOUN

e	e	CCONJ
niente	niente	ADV
tutte	tutto	DET
le	il	DET
mogli	moglie	NOUN
di	di	ADP
questi	questo	DET
tizi	tizio	NOUN
stannno	stanre	VERB
un	uno	DET
po'	poco	ADV
impazendo	impazzire	VERB
per	per	ADP
lui	lui	PRON

((ride))	[LAUGH]	X

((ride))	[LAUGH]	X

perché	perché	SCONJ
lui	lui	PRON
dice	dire	VERB
gli	il	DET
uomini	uomo	NOUN
di	di	ADP
oggi	oggi	ADV
sono	essere	AUX
tutti	tutto	PRON
di	di	ADP
i	il	DET
computer	computer	NOUN
che	che	PRON
non	non	ADV
sanno	sapere	VERB
più	più	ADV
cosa	cosa	PRON
vuol	volere	AUX
dire	dire	VERB
dar	dare	VERB
si	si	PRON
da	da	ADP
fare	fare	VERB

e	e	CCONJ
usare	usare	VERB
l'	il	DET
olio	olio	NOUN
di	di	ADP
gomito	gomito	NOUN

e	e	CCONJ
tipo	tipo	NOUN
loro	loro	PRON

((ride))	[LAUGH]	X

da	da	ADP
i	il	DET
carina	carina	NOUN
sembra	sembrare	VERB

e	e	CCONJ
tra	tra	ADP
l'	il	DET
altro	altro	PRON
faceva	fare	VERB
non	non	ADV
importa	importare	VERB
se	se	SCONJ
mettete	mettere	VERB
il	il	DET
vostro	vostro	DET
cazzo	cazzo	NOUN
in	in	ADP
una	uno	DET
vagina	vagina	NOUN
o	o	CCONJ
in	in	ADP
un	uno	DET
altro	altro	ADJ
culo	culo	NOUN

sembrate	sembrare	VERB
gay	gay	NOUN
ma	ma	CCONJ
non	non	ADV
in	in	ADP
senso	senso	NOUN
buono	buono	ADJ
e	e	CCONJ
tipo	tipo	NOUN

eh	eh	INTJ
[PAUSE]	[PAUSE]	X
okay	okay	INTJ

perché	perché	SCONJ
diceva	dire	VERB
ehm	ehm	INTJ

perché	perché	SCONJ
diceva	dire	VERB
sia	essere	AUX
gay	gay	NOUN
che	che	PRON
etero	eterare	VERB
gli	il	DET
uomini	uomo	NOUN
devono	dovere	AUX
essere	essere	AUX
virili	virile	ADJ

e	e	CCONJ
faceva	fare	VERB
scusate	scusare	VERB
ma	ma	CCONJ
voi	voi	PRON
sembrate	sembrare	VERB
tutti	tutto	DET
gay	gay	NOUN
comunque	comunque	ADV

gay	gay	NOUN
in	in	ADP
il	il	DET
senso	senso	NOUN
effemminati	effemminato	ADJ

sì	sì	ADV

e	e	CCONJ
tipo	tipo	NOUN
eh	eh	INTJ
le	il	DET
mogli	moglie	NOUN
erano	essere	AUX

((ride))	[LAUGH]	X

cioè	cioè	ADV
x	x	SYM
i	il	DET
discorsi	discorso	NOUN
di	di	ADP
Frank	Frank	PROPN
sono	essere	AUX

che	che	SCONJ
ti	ti	PRON
prendi	prendere	VERB
ora	ora	ADV

non	non	ADV
lo	lo	PRON
so	sapere	VERB

io	io	PRON
lo	lo	PRON
so	sapere	VERB

x	x	SYM
mi	mi	PRON
prendo	prere	VERB
i	il	DET
cosi	coso	ADJ

x	decimo	ADJ

vorrei	volere	AUX
il	il	DET
gelato	gelato	NOUN

però	però	CCONJ
vabbè	vabbè	INTJ

io	io	PRON
non	non	ADV
me	me	PRON
la	la	PRON
sento	sentire	VERB
di	di	ADP
stare	stare	VERB
in	in	ADP
giro	giro	NOUN

non	non	ADV
ti	ti	PRON
preoccupare	preoccupare	VERB

x	x	SYM
una	uno	DET
passeggiata	passeggiata	NOUN
me	me	PRON
la	la	PRON
vorrei	volere	AUX
fare	fare	VERB
però	però	CCONJ

va	andare	VERB
bennissimo	bene	ADJ

più	più	ADV
tardi	tardi	ADV
in	in	ADP
caso	caso	NOUN
se	se	SCONJ
ti	ti	PRON
va	vare	VERB

sì	sì	ADV
x	x	SYM

hashtag	hashtag	NOUN
notice	notice	ADJ
me	me	PRON
cameriere	cameriere	VERB

chiediamo	chiedere	VERB
il	il	DET
menu	menù	NOUN

che	che	SCONJ
io	io	PRON
voglio	volere	AUX
vedere	vedere	VERB
x	x	SYM

sì	sì	ADV
sì	sì	ADV

comunque	comunque	ADV
la	il	DET
cosa	cosa	NOUN
è	essere	VERB
che	che	SCONJ
le	il	DET
altre	altro	ADJ
stagioni	stagione	NOUN
avevano	avrre	VERB
più	più	ADV
senso	senso	NOUN
di	di	ADP
questa	questo	DET

cioè	cioè	ADV

questa	questo	PRON
va	andare	VERB
avanti	avanti	ADV
x	x	SYM
x	x	SYM
okay	okay	INTJ

non	non	ADV
capisci	capire	VERB
dove	dove	ADV
va	andare	VERB
a	a	ADP
parare	parare	VERB

cioè	cioè	CCONJ
ma	ma	CCONJ
proprio	proprio	ADV
sembra	sembrare	VERB
fatta	fare	AUX
così	così	ADV
puntata	puntata	NOUN
per	per	ADP
puntata	puntata	NOUN

però	però	ADV
Shameless	Shameless	NOUN
non	non	ADV
è	essere	AUX
una	uno	DET
serie	serie	NOUN
che	che	PRON
va	andare	AUX
puntata	puntata	NOUN
per	per	ADP
puntata	puntata	NOUN
quindi	quindi	ADV

cioè	cioè	CCONJ
cercano	cercare	VERB
comunque	comunque	ADV
di	di	ADP
costruire	costruire	VERB
un	uno	DET
plot	plot	NOUN
però	però	CCONJ
lo	lo	PRON
fanno	fare	VERB

un	uno	DET
po'	poco	ADV
a	a	ADP
caso	caso	NOUN
strada	strada	NOUN
facendo	fare	VERB
e	e	CCONJ

si	si	PRON
salva	salvare	VERB
secondo	secondo	ADP
me	me	PRON
se	se	SCONJ
Fiona	Fiona	PROPN
riesce	riuscire	VERB
a	a	ADP
cioè	cioé	CCONJ
se	se	SCONJ

c'	ci	PRON
è	essere	VERB
una	uno	DET
tizia	tizia	NOUN
nuova	nuovo	ADJ
praticamente	pratico	ADV

che	che	PRON
Fiona	Fiona	PROPN
in	in	ADP
la	il	DET
stagione	stagione	NOUN
scorsa	scorso	ADJ
aveva	avere	AUX
comprato	comprare	VERB
un	uno	DET
appartamento	appartamento	NOUN
cioè	cioè	CCONJ
non	non	ADV
un	uno	DET
appartamento	appartamento	NOUN
un	uno	DET
edificio	edificio	NOUN
da	da	ADP
affittare	affittare	VERB

e	e	CCONJ
non	non	ADV
mi	mi	PRON
ricordo	ricordare	VERB
come	come	ADP

ehm	ehm	NOUN

e	e	CCONJ
c'	ci	PRON
è	essere	VERB
una	uno	DET
tizia	tizia	NOUN
lesbo	lesbo	ADJ
[PAUSE]	[PAUSE]	X
lì	lì	ADV

che	che	PRON
però	però	CCONJ
è	essere	AUX
fidanzata	fidanzato	NOUN
con	con	ADP
una	uno	DET
stronzissima	stronzo	ADJ

perché	perché	SCONJ
dice	dire	VERB
eh	eh	INTJ
sì	sì	ADV
le	il	DET
stronze	stronza	NOUN
sono	essere	AUX
il	il	DET
mio	mio	DET
punto	punto	NOUN
debole	debole	ADJ
x	x	SYM
cosa	cosa	PRON

e	e	CCONJ
evidentemente	evidentemente	ADV
le	le	PRON
piace	piacere	VERB
Fiona	Fiona	PROPN
x	x	SYM
x	x	SYM
le	il	DET
piace	piacere	VERB
Fiona	Fiona	PROPN

e	e	CCONJ
secondo	secondo	ADP
me	me	PRON
pure	pure	ADV
a	a	ADP
Fiona	Fiona	PROPN
piace	piacere	VERB
lei	lei	PRON

e	e	CCONJ
sono	essere	AUX
carine	carina	NOUN
insieme	insieme	ADV

ship	ship	NOUN

e	e	CCONJ
sono	essere	AUX
carine	carina	NOUN
insieme	insieme	ADV
io	io	PRON
voglio	volere	VERB
che	che	SCONJ
finiscano	finire	VERB
insieme	insieme	ADV

